repo_url,oai_url,repo_type,org_url,doar_uri,repo_domain
http://acikerisim.igdir.edu.tr:8080/xmlui/,http://acikerisim.igdir.edu.tr:8080/oai/request,institutional,http://www.igdir.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3069,acikerisim.igdir.edu.tr
http://acikerisim.nevsehir.edu.tr/,NA,institutional,http://www.nevsehir.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3070,acikerisim.nevsehir.edu.tr
https://www.boris.unibe.ch/,http://boris.unibe.ch/cgi/oai2,institutional,http://www.unibe.ch/,http://v2.sherpa.ac.uk/id/repository/3071,boris.unibe.ch
http://acikarsiv.yok.gov.tr/,NA,institutional,http://www.yok.gov.tr/,http://v2.sherpa.ac.uk/id/repository/3072,acikarsiv.yok.gov.tr
http://eprints.ajaums.ac.ir/,NA,institutional,http://www.ajaums.ac.ir/,http://v2.sherpa.ac.uk/id/repository/3074,eprints.ajaums.ac.ir
http://elibrary.gbrmpa.gov.au/,http://elibrary.gbrmpa.gov.au/oai/request?verb=Identify,institutional,http://www.gbrmpa.gov.au/,http://v2.sherpa.ac.uk/id/repository/3075,elibrary.gbrmpa.gov.au
http://digitalcollections.library.ku.edu.tr/cdm/,http://cdm21054.contentdm.oclc.org/oai/oai.php,institutional,http://www.ku.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3076,digitalcollections.library.ku.edu.tr
http://www.gothicpast.com/,http://www.tara.tcd.ie/xmlui/handle/2262/4840,disciplinary,http://www.tcd.ie/,http://v2.sherpa.ac.uk/id/repository/3077,gothicpast.com
http://encore.tut.ac.za/iii/cpro,http://encore.tut.ac.za/iii/oairep/OAIRepository,institutional,http://www.tut.ac.za/,http://v2.sherpa.ac.uk/id/repository/3078,encore.tut.ac.za
http://scholarworks.rit.edu/,http://scholarworks.rit.edu/do/oai/,institutional,http://www.rit.edu/,http://v2.sherpa.ac.uk/id/repository/3079,scholarworks.rit.edu
https://scholarworks.alaska.edu/,https://scholarworks.alaska.edu/oai/request,institutional,http://www.alaska.edu/alaska/,http://v2.sherpa.ac.uk/id/repository/3080,scholarworks.alaska.edu
http://elibrary.asu.ru/,NA,institutional,http://www.asu.ru/,http://v2.sherpa.ac.uk/id/repository/3081,elibrary.asu.ru
http://acikerisim.nigde.edu.tr:8080/jspui/,http://acikerisim.nigde.edu.tr:8080/oai/request,institutional,http://www.nigde.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3082,acikerisim.nigde.edu.tr
http://eprints.gozdis.si/,http://eprints.gozdis.si/cgi/oai2,disciplinary,http://www.gozdis.si/,http://v2.sherpa.ac.uk/id/repository/3083,eprints.gozdis.si
http://research.microsoft.com/research,NA,institutional,http://research.microsoft.com/,http://v2.sherpa.ac.uk/id/repository/3084,research.microsoft.com
http://thesis.univ-biskra.dz/,http://thesis.univ-biskra.dz/cgi/oai2,institutional,http://univ-biskra.dz/,http://v2.sherpa.ac.uk/id/repository/3085,thesis.univ-biskra.dz
http://dspace.gela.org.ge/,http://dspace.gela.org.ge/oai/request,aggregating,http://www.gela.org.ge/,http://v2.sherpa.ac.uk/id/repository/3086,dspace.gela.org.ge
http://eprints.lmu.edu.ng/,http://eprints.lmu.edu.ng/cgi/oai2,institutional,http://lmu.edu.ng/,http://v2.sherpa.ac.uk/id/repository/3087,eprints.lmu.edu.ng
http://digital.ucd.ie/,http://libucd.ucd.ie/oaiprovider/,disciplinary,http://www.ucd.ie/,http://v2.sherpa.ac.uk/id/repository/3088,digital.ucd.ie
http://dspace.ewubd.edu/,http://dspace.ewubd.edu/oai/request,institutional,http://www.ewubd.edu/,http://v2.sherpa.ac.uk/id/repository/3089,dspace.ewubd.edu
http://earsiv.gop.edu.tr/,NA,institutional,http://www.gop.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3090,earsiv.gop.edu.tr
http://www.nursinglibrary.org/vhl/,http://www.nursinglibrary.org/vhl/pages/helpfulguides.html,institutional,http://www.nursingsociety.org/,http://v2.sherpa.ac.uk/id/repository/3091,nursinglibrary.org
http://cual.openrepository.com/cual/,http://cual.openrepository.com/cual/oai/request,aggregating,http://www.gmit.ie/,http://v2.sherpa.ac.uk/id/repository/3092,cual.openrepository.com
http://repositorio.cedia.org.ec/,http://repositorio.cedia.org.ec/oai/request?verb=Identify,institutional,http://www.cedia.org.ec/,http://v2.sherpa.ac.uk/id/repository/3093,repositorio.cedia.org.ec
http://www.research.ed.ac.uk/portal/,NA,institutional,http://www.ed.ac.uk/,http://v2.sherpa.ac.uk/id/repository/3094,research.ed.ac.uk
http://acikerisim.lib.comu.edu.tr/,http://acikerisim.lib.comu.edu.tr:8080/oai/,institutional,http://www.comu.edu.tr/english/,http://v2.sherpa.ac.uk/id/repository/3095,acikerisim.lib.comu.edu.tr
http://scholarworks.uvm.edu/,http://scholarworks.uvm.edu/do/oai/,institutional,http://www.uvm.edu/,http://v2.sherpa.ac.uk/id/repository/3096,scholarworks.uvm.edu
http://earsiv.beykent.edu.tr:8080/xmlui/,NA,institutional,http://www.beykent.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3097,earsiv.beykent.edu.tr
http://dspace.marmara.edu.tr/,NA,institutional,http://www.marmara.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3098,dspace.marmara.edu.tr
http://apo.org.au/,http://apo.org.au/oai2,disciplinary,http://www.swinburne.edu.au/,http://v2.sherpa.ac.uk/id/repository/3099,apo.org.au
http://repository.ut.edu.co/,http://repository.ut.edu.co/oai/request,institutional,http://www.ut.edu.co/,http://v2.sherpa.ac.uk/id/repository/3100,repository.ut.edu.co
http://digital.ub.tu-freiberg.de/,http://digital.ub.tu-freiberg.de/oai/,institutional,http://tu-freiberg.de/,http://v2.sherpa.ac.uk/id/repository/3101,digital.ub.tu-freiberg.de
http://ao.um5.ac.ma/xmlui,http://ao.um5s.ac.ma/oai/request,institutional,http://www.um5.ac.ma/um5r,http://v2.sherpa.ac.uk/id/repository/3102,ao.um5.ac.ma
http://ir.unikl.edu.my/jspui/,NA,institutional,http://www.unikl.edu.my/,http://v2.sherpa.ac.uk/id/repository/3103,ir.unikl.edu.my
http://acikerisim.cumhuriyet.edu.tr/xmlui,NA,institutional,http://www.cumhuriyet.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3104,acikerisim.cumhuriyet.edu.tr
http://acikarsiv.beun.edu.tr:8080/xmlui/,NA,institutional,http://eng.beun.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3105,acikarsiv.beun.edu.tr
https://earsiv.anadolu.edu.tr/,https://earsiv.anadolu.edu.tr/oai,institutional,http://www.anadolu.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3106,earsiv.anadolu.edu.tr
http://researchonline.ljmu.ac.uk/,http://researchonline.ljmu.ac.uk/cgi/oai2,institutional,http://www.ljmu.ac.uk/,http://v2.sherpa.ac.uk/id/repository/3107,researchonline.ljmu.ac.uk
http://phfr.bsz-bw.de/home,http://phfr.bsz-bw.de/oai,institutional,http://ph-freiburg.de/,http://v2.sherpa.ac.uk/id/repository/3108,phfr.bsz-bw.de
http://ir.znau.edu.ua/,http://ir.znau.edu.ua/oai,institutional,http://www.znau.edu.ua/,http://v2.sherpa.ac.uk/id/repository/3109,ir.znau.edu.ua
https://ir.unilag.edu.ng/,NA,institutional,http://unilag.edu.ng/,http://v2.sherpa.ac.uk/id/repository/3110,ir.unilag.edu.ng
http://nsuworks.nova.edu/,http://nsuworks.nova.edu/do/oai/,institutional,http://nova.edu/,http://v2.sherpa.ac.uk/id/repository/3111,nsuworks.nova.edu
http://acikerisim.khas.edu.tr:8080/xmlui/,http://acikerisim.khas.edu.tr:8080/oai/request,institutional,http://www.khas.edu.tr/en/,http://v2.sherpa.ac.uk/id/repository/3112,acikerisim.khas.edu.tr
http://www.3d-fossils.ac.uk/home.html/,NA,disciplinary,http://www.bgs.ac.uk/,http://v2.sherpa.ac.uk/id/repository/3113,3d-fossils.ac.uk
http://www.digitiseddiseases.org/alpha/,NA,disciplinary,http://www.brad.ac.uk/external/,http://v2.sherpa.ac.uk/id/repository/3114,digitiseddiseases.org
http://archives.kdischool.ac.kr/,http://archives.kdischool.ac.kr/oai/request,institutional,http://www.kdischool.ac.kr/,http://v2.sherpa.ac.uk/id/repository/3115,archives.kdischool.ac.kr
http://search.getty.edu/gateway/landing,NA,institutional,http://www.getty.edu/about/index.html,http://v2.sherpa.ac.uk/id/repository/3116,search.getty.edu
http://acikerisim.bingol.edu.tr:8080/xmlui,http://acikerisim.bingol.edu.tr:8080/oai/request,institutional,http://en.bingol.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3117,acikerisim.bingol.edu.tr
http://biorxiv.org/,NA,disciplinary,http://www.cshl.edu/,http://v2.sherpa.ac.uk/id/repository/3118,biorxiv.org
http://ruja.ujaen.es/,http://ruja.ujaen.es/oaiextended/request,institutional,http://www.ujaen.es/,http://v2.sherpa.ac.uk/id/repository/3119,ruja.ujaen.es
http://acikerisim.kirklareli.edu.tr:8080/xmlui/,http://acikerisim.kirklareli.edu.tr:8080/oai/request?verb=Identify,institutional,http://www.kirklareli.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3120,acikerisim.kirklareli.edu.tr
http://repository.kipf.re.kr/,http://repository.kipf.re.kr/oai/request,institutional,http://www.kipf.re.kr/,http://v2.sherpa.ac.uk/id/repository/3121,repository.kipf.re.kr
http://openaccess.bilgi.edu.tr:8080/xmlui/,http://openaccess.bilgi.edu.tr:8080/oai/request,institutional,http://www.bilgi.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3122,openaccess.bilgi.edu.tr
http://healtharchive.snu.ac.kr/,http://healtharchive.snu.ac.kr/oai/request,institutional,http://www.snu.ac.kr/index.html,http://v2.sherpa.ac.uk/id/repository/3123,healtharchive.snu.ac.kr
http://comenius.de/biblioinfothek/open_access.php,NA,institutional,http://www.comenius.de/,http://v2.sherpa.ac.uk/id/repository/3124,comenius.de
http://www.tse.jus.br/eleicoes/estatisticas/repositorio-de-dados-eleitorais,NA,governmental,http://www.tse.jus.br/,http://v2.sherpa.ac.uk/id/repository/3125,tse.jus.br
http://repository.si.re.kr/,http://repository.si.re.kr/oai/request,institutional,https://www.si.re.kr/,http://v2.sherpa.ac.uk/id/repository/3126,repository.si.re.kr
http://repositorio.usil.edu.pe/,NA,institutional,http://www.usil.edu.pe/,http://v2.sherpa.ac.uk/id/repository/3128,repositorio.usil.edu.pe
http://www.europeana1914-1918.eu/en,NA,disciplinary,http://www.europeana.eu/,http://v2.sherpa.ac.uk/id/repository/3129,europeana1914-1918.eu
http://www.bbc.co.uk/programmes/b00f6hbp/podcasts/,NA,institutional,http://www.bbc.co.uk/,http://v2.sherpa.ac.uk/id/repository/3130,bbc.co.uk
http://acikerisim.ybu.edu.tr/,NA,institutional,http://www.ybu.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3131,acikerisim.ybu.edu.tr
http://diglib.uibk.ac.at/,http://diglib.uibk.ac.at/oai/,institutional,http://www.uibk.ac.at/,http://v2.sherpa.ac.uk/id/repository/3132,diglib.uibk.ac.at
http://www.krivet.re.kr,http://www.krivet.re.kr/repository/oai/request,institutional,http://www.krivet.re.kr,http://v2.sherpa.ac.uk/id/repository/3133,krivet.re.kr
http://lib.seoul.go.kr/oak/,http://lib.seoul.go.kr/oak/oai/request,institutional,http://lib.seoul.go.kr/,http://v2.sherpa.ac.uk/id/repository/3134,lib.seoul.go.kr
http://real-j.mtak.hu/,http://real-j.mtak.hu/cgi/oai2,institutional,http://www.konyvtar.mta.hu/,http://v2.sherpa.ac.uk/id/repository/3135,real-j.mtak.hu
http://digitalcommons.georgefox.edu/,http://digitalcommons.georgefox.edu/do/oai/,institutional,http://www.georgefox.edu/,http://v2.sherpa.ac.uk/id/repository/3136,digitalcommons.georgefox.edu
http://repositorio.sena.edu.co/,http://repositorio.sena.edu.co/oai/request,institutional,http://sena.edu.co/,http://v2.sherpa.ac.uk/id/repository/3137,repositorio.sena.edu.co
https://www.bbc.co.uk/programmes/b006qnmr/episodes/a-z/a,NA,institutional,http://www.bbc.co.uk/,http://v2.sherpa.ac.uk/id/repository/3138,bbc.co.uk
http://www.europeanfilmgateway.eu/,NA,disciplinary,http://www.europeana.eu/,http://v2.sherpa.ac.uk/id/repository/3139,europeanfilmgateway.eu
http://www.dmg-lib.org/dmglib/main/portal.jsp,NA,disciplinary,http://www.europeana.eu/,http://v2.sherpa.ac.uk/id/repository/3140,dmg-lib.org
http://collections.ed.ac.uk/,NA,institutional,http://www.ed.ac.uk/home/,http://v2.sherpa.ac.uk/id/repository/3141,collections.ed.ac.uk
http://repo.gsu.by/,http://repo.gsu.by/oai/request,institutional,http://gsu.by/,http://v2.sherpa.ac.uk/id/repository/3142,repo.gsu.by
http://commons.wikimedia.org/wiki/,NA,institutional,https://wikimediafoundation.org/wiki/Home/,http://v2.sherpa.ac.uk/id/repository/3143,commons.wikimedia.org
http://acikerisim.bozok.edu.tr/xmlui/,NA,institutional,http://www.bozok.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3144,acikerisim.bozok.edu.tr
http://earsiv.kmu.edu.tr:8080/xmlui/,http://earsiv.kmu.edu.tr:8080/oai/request,institutional,http://www.kmu.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3145,earsiv.kmu.edu.tr
http://repositorio.cepal.org/,http://repositorio.cepal.org/oai/request,disciplinary,http://www.cepal.org/,http://v2.sherpa.ac.uk/id/repository/3146,repositorio.cepal.org
http://acikerisim.duzce.edu.tr:8080/xmlui,http://acikerisim.duzce.edu.tr:8080/oai/request,institutional,http://www.eng.duzce.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3147,acikerisim.duzce.edu.tr
https://www.flickr.com/commons,NA,aggregating,http://www.yahoo.com/company,http://v2.sherpa.ac.uk/id/repository/3148,flickr.com
http://openarchive.tk.mta.hu/,http://openarchive.tk.mta.hu/cgi/oai2,disciplinary,http://kdk.tk.mta.hu/,http://v2.sherpa.ac.uk/id/repository/3149,openarchive.tk.mta.hu
http://digilib.uinsby.ac.id/,http://digilib.uinsby.ac.id/cgi/oai2,institutional,http://www.uinsby.ac.id/,http://v2.sherpa.ac.uk/id/repository/3150,digilib.uinsby.ac.id
http://www.botanicus.org/,NA,disciplinary,http://www.missouribotanicalgarden.org/,http://v2.sherpa.ac.uk/id/repository/3151,botanicus.org
https://spectradspace.lib.imperial.ac.uk:8443/,https://spectradspace.lib.imperial.ac.uk:8443/oai/request?verb=Identify,institutional,https://www.imperial.ac.uk/,http://v2.sherpa.ac.uk/id/repository/3152,spectradspace.lib.imperial.ac.uk
http://repository.neelain.edu.sd:8080/xmlui,NA,institutional,http://neelain.edu.sd/,http://v2.sherpa.ac.uk/id/repository/3153,repository.neelain.edu.sd
http://digitalcommons.cwu.edu/,http://digitalcommons.cwu.edu/do/oai/,institutional,http://www.cwu.edu/,http://v2.sherpa.ac.uk/id/repository/3154,digitalcommons.cwu.edu
http://scholarworks.sfasu.edu/,http://scholarworks.sfasu.edu/do/oai/,institutional,http://www.sfasu.edu/,http://v2.sherpa.ac.uk/id/repository/3155,scholarworks.sfasu.edu
http://libeldoc.bsuir.by/,http://libeldoc.bsuir.by/oai/request,institutional,http://www.bsuir.by/,http://v2.sherpa.ac.uk/id/repository/3156,libeldoc.bsuir.by
http://repository.thehealthwell.info/,http://repository.thehealthwell.info/oai,governmental,http://www.publichealth.ie/,http://v2.sherpa.ac.uk/id/repository/3157,repository.thehealthwell.info
http://open.uct.ac.za/,http://open.uct.ac.za/oai/request,institutional,http://www.uct.ac.za/,http://v2.sherpa.ac.uk/id/repository/3158,open.uct.ac.za
http://elib.bspu.by/,http://elib.bspu.by/oai/request,institutional,http://www.bspu.by/,http://v2.sherpa.ac.uk/id/repository/3159,elib.bspu.by
https://eprints.glos.ac.uk/,http://eprints.glos.ac.uk/cgi/oai2,institutional,http://www.glos.ac.uk/Pages/default.aspx,http://v2.sherpa.ac.uk/id/repository/3160,eprints.glos.ac.uk
http://roam.macewan.ca/,NA,institutional,http://macewan.ca/,http://v2.sherpa.ac.uk/id/repository/3161,roam.macewan.ca
http://repositorio.hospitaldebraga.pt/,NA,institutional,https://www.hospitaldebraga.pt/,http://v2.sherpa.ac.uk/id/repository/3162,repositorio.hospitaldebraga.pt
https://repositorio.ipbeja.pt/,https://repositorio.ipbeja.pt/oai/request?verb=Identify/,institutional,http://www.ipbeja.pt/,http://v2.sherpa.ac.uk/id/repository/3163,repositorio.ipbeja.pt
http://loyola.biblioteca.deusto.es/,http://loyola.biblioteca.deusto.es/oai/request,institutional,http://www.biblioteca.deusto.es/,http://v2.sherpa.ac.uk/id/repository/3164,loyola.biblioteca.deusto.es
http://dspace.funai.edu.ng/xmlui/,NA,institutional,http://www.funai.edu.ng/,http://v2.sherpa.ac.uk/id/repository/3165,dspace.funai.edu.ng
http://doktori.nyme.hu/,http://doktori.nyme.hu/cgi/oai2,institutional,http://www.nyme.hu/,http://v2.sherpa.ac.uk/id/repository/3167,doktori.nyme.hu
https://repository.guildhe.ac.uk,https://repository.guildhe.ac.uk/cgi/oai2,aggregating,https://research.guildhe.ac.uk,http://v2.sherpa.ac.uk/id/repository/3168,repository.guildhe.ac.uk
http://dspace.kpnu.edu.ua:8080/jspui/,http://dspace.kpnu.edu.ua:8080/jspui/dspace-oai,institutional,http://kpnu.edu.ua/,http://v2.sherpa.ac.uk/id/repository/3169,dspace.kpnu.edu.ua
https://linney.mun.ca/pages/home.php,NA,institutional,http://www.mun.ca/,http://v2.sherpa.ac.uk/id/repository/3170,linney.mun.ca
http://ninive.uaslp.mx/jspui/,http://ninive.uaslp.mx/oai/,institutional,http://www.uaslp.mx/Spanish/Paginas/default.aspx,http://v2.sherpa.ac.uk/id/repository/3171,ninive.uaslp.mx
http://eprints.bpums.ac.ir/,http://eprints.bpums.ac.ir/cgi/oai2,institutional,http://bpums.ac.ir/,http://v2.sherpa.ac.uk/id/repository/3172,eprints.bpums.ac.ir
http://elar.uspu.ru/,http://elar.uspu.ru/oai/request,institutional,http://uspu.ru/,http://v2.sherpa.ac.uk/id/repository/3173,elar.uspu.ru
http://ir.icscanada.edu/icsir/,http://ir.icscanada.edu/icsir/oai,institutional,http://www.icscanada.edu/,http://v2.sherpa.ac.uk/id/repository/3174,ir.icscanada.edu
http://repository.iit.edu/,NA,institutional,http://web.iit.edu/,http://v2.sherpa.ac.uk/id/repository/3175,repository.iit.edu
http://repo.iain-tulungagung.ac.id/,http://repo.iain-tulungagung.ac.id/cgi/oai2,institutional,http://www.iain-tulungagung.ac.id/,http://v2.sherpa.ac.uk/id/repository/3177,repo.iain-tulungagung.ac.id
https://www.kdevelopedia.org/Resources.do#.VQBvr-Q0Uyo,http://kdidp.kdevelopedia.org/ItemHandler,institutional,http://www.kdischool.ac.kr/,http://v2.sherpa.ac.uk/id/repository/3178,kdevelopedia.org
http://gams.uni-graz.at/,http://gams.uni-graz.at/oaiprovider,disciplinary,http://informationsmodellierung.uni-graz.at/,http://v2.sherpa.ac.uk/id/repository/3179,gams.uni-graz.at
http://www.giambattistavico.it/,http://www.giambattistavico.it/oai,institutional,http://www.ispf.cnr.it/,http://v2.sherpa.ac.uk/id/repository/3180,giambattistavico.it
http://www.nioz.nl/repository,http://www.vliz.be/imis/nioz/imis.php,institutional,http://www.nioz.nl/,http://v2.sherpa.ac.uk/id/repository/3181,nioz.nl
http://repository.udem.edu.co/,http://repository.udem.edu.co/oai/request,institutional,http://www.udem.edu.co/,http://v2.sherpa.ac.uk/id/repository/3182,repository.udem.edu.co
http://scholar.utc.edu/,http://scholar.utc.edu/do/oai/,institutional,http://www.utc.edu/,http://v2.sherpa.ac.uk/id/repository/3183,scholar.utc.edu
http://digital-collections.library.utc.edu/,http://cdm16877.contentdm.oclc.org/oai/oai.php,institutional,http://www.utc.edu/,http://v2.sherpa.ac.uk/id/repository/3184,digital-collections.library.utc.edu
http://espace.inrs.ca/,http://espace.inrs.ca/cgi/oai2-etdms?verb=Identify,institutional,http://www.inrs.ca/,http://v2.sherpa.ac.uk/id/repository/3185,espace.inrs.ca
http://ir.msu.ac.zw:8080/xmlui/,http://ir.msu.ac.zw:8080/oai/request,institutional,http://www.msu.ac.zw/,http://v2.sherpa.ac.uk/id/repository/3186,ir.msu.ac.zw
http://scholar.cut.ac.zw/,NA,institutional,http://www.cut.ac.zw/,http://v2.sherpa.ac.uk/id/repository/3187,scholar.cut.ac.zw
http://inbadigital.bellasartes.gob.mx:8080/jspui/,http://www.inbadigital.bellasartes.gob.mx:8080/xmlui/dspace-oai,institutional,http://www.bellasartes.gob.mx/,http://v2.sherpa.ac.uk/id/repository/3188,inbadigital.bellasartes.gob.mx
http://eprints.dinus.ac.id/,http://eprints.dinus.ac.id/cgi/oai2,institutional,http://dinus.ac.id/,http://v2.sherpa.ac.uk/id/repository/3189,eprints.dinus.ac.id
http://dspace.univd.edu.ua/xmlui/,http://dspace.univd.edu.ua/oai/request?verb=Identify,institutional,http://univd.edu.ua/,http://v2.sherpa.ac.uk/id/repository/3190,dspace.univd.edu.ua
http://repositorio.up.edu.pe/,http://repositorio.up.edu.pe/oai/request?verb=Identify,institutional,http://www.up.edu.pe/,http://v2.sherpa.ac.uk/id/repository/3191,repositorio.up.edu.pe
http://acikerisim.aku.edu.tr/,http://acikerisim.aku.edu.tr/oai/request,institutional,http://www.aku.edu.tr/anasayfa/eng/index.htm,http://v2.sherpa.ac.uk/id/repository/3192,acikerisim.aku.edu.tr
http://digital.lib.sun.ac.za/,http://digital.lib.sun.ac.za/oai,institutional,http://www.sun.ac.za/,http://v2.sherpa.ac.uk/id/repository/3193,digital.lib.sun.ac.za
http://acikerisim.gantep.edu.tr:8080/xmlui/,http://acikerisim.gantep.edu.tr:8080/oai/request,institutional,http://www.gantep.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3194,acikerisim.gantep.edu.tr
http://openaccess.izu.edu.tr/,http://openaccess.izu.edu.tr:8080/xmlui/oai,institutional,http://www.izu.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3195,openaccess.izu.edu.tr
http://eteze.untz.ba/,NA,institutional,http://untz.ba/,http://v2.sherpa.ac.uk/id/repository/3196,eteze.untz.ba
http://repo.kyoto-wu.ac.jp/,NA,institutional,http://www.kyoto-wu.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3197,repo.kyoto-wu.ac.jp
https://iidawjc.repo.nii.ac.jp/,NA,institutional,http://www.iidawjc.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3198,iidawjc.repo.nii.ac.jp
https://sojo-u.repo.nii.ac.jp/,NA,institutional,http://www.lib.sojo-u.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3199,sojo-u.repo.nii.ac.jp
http://inet.vidyasagar.ac.in:8080/jspui,http://inet.vidyasagar.ac.in:8080/oai/request,institutional,http://vidyasagar.ac.in,http://v2.sherpa.ac.uk/id/repository/3200,inet.vidyasagar.ac.in
http://hal.univ-lille3.fr/,https://api.archives-ouvertes.fr/oai/univ-lille3,institutional,http://www.univ-lille3.fr/,http://v2.sherpa.ac.uk/id/repository/3201,hal.univ-lille3.fr
https://ncu.repo.nii.ac.jp/,NA,institutional,http://www.nagoya-cu.ac.jp/1.htm/,http://v2.sherpa.ac.uk/id/repository/3202,ncu.repo.nii.ac.jp
http://scholarship.law.ufl.edu/,NA,institutional,http://www.law.ufl.edu/,http://v2.sherpa.ac.uk/id/repository/3203,scholarship.law.ufl.edu
https://uec.repo.nii.ac.jp/,http://uec.repo.nii.ac.jp/oai,institutional,http://www.uec.ac.jp/eng/,http://v2.sherpa.ac.uk/id/repository/3204,uec.repo.nii.ac.jp
https://kitakyu.repo.nii.ac.jp/,NA,institutional,http://www.kitakyu-u.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3205,kitakyu.repo.nii.ac.jp
https://seisen.repo.nii.ac.jp/,NA,institutional,http://www.seisen-u.ac.jp/index.php,http://v2.sherpa.ac.uk/id/repository/3206,seisen.repo.nii.ac.jp
https://mdu.repo.nii.ac.jp/,NA,institutional,http://www.mdu.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3207,mdu.repo.nii.ac.jp
http://repositorio.bc.ufg.br/tede/,NA,institutional,http://www.ufg.br/,http://v2.sherpa.ac.uk/id/repository/3208,repositorio.bc.ufg.br
https://grips.repo.nii.ac.jp/,https://grips.repo.nii.ac.jp/oai,institutional,http://www.grips.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3209,grips.repo.nii.ac.jp
http://ir.cut.ac.za/,NA,institutional,http://www.cut.ac.za/,http://v2.sherpa.ac.uk/id/repository/3210,ir.cut.ac.za
https://nagano-nct.repo.nii.ac.jp,http://nagano-nct.repo.nii.ac.jp/oai,institutional,http://www.nagano-nct.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3211,nagano-nct.repo.nii.ac.jp
https://icabs.repo.nii.ac.jp/,NA,institutional,http://www.icabs.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3212,icabs.repo.nii.ac.jp
https://akita-pu.repo.nii.ac.jp/,NA,institutional,http://www.akita-pu.ac.jp/index.htm,http://v2.sherpa.ac.uk/id/repository/3213,akita-pu.repo.nii.ac.jp
https://hal-mines-paristech.archives-ouvertes.fr/,https://api.archives-ouvertes.fr/oai/ensmp,institutional,http://www.mines-paristech.fr/,http://v2.sherpa.ac.uk/id/repository/3214,hal-mines-paristech.archives-ouvertes.fr
https://shudo-u.repo.nii.ac.jp/,NA,institutional,http://www.shudo-u.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3215,shudo-u.repo.nii.ac.jp
https://tuis.repo.nii.ac.jp/,http://tuis.repo.nii.ac.jp/oai,institutional,http://www.tuis.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3216,tuis.repo.nii.ac.jp
https://phaidra.untz.ba/,NA,institutional,http://untz.ba/,http://v2.sherpa.ac.uk/id/repository/3217,phaidra.untz.ba
http://dspace.univ-bouira.dz:8080/jspui/,http://dspace.univ-bouira.dz:8080/oai/request,institutional,http://www.univ-bouira.dz/,http://v2.sherpa.ac.uk/id/repository/3218,dspace.univ-bouira.dz
http://depot-e.uqtr.ca/,http://depot-e.uqtr.ca/cgi/oai2,institutional,http://www.uqtr.ca/,http://v2.sherpa.ac.uk/id/repository/3219,depot-e.uqtr.ca
https://ludita.uni-nke.hu/ludita,http://ludita.uni-nke.hu/oai/request,institutional,http://uni-nke.hu/,http://v2.sherpa.ac.uk/id/repository/3220,ludita.uni-nke.hu
http://sit.repo.nii.ac.jp/,http://sit.repo.nii.ac.jp/oai,institutional,http://www.sit.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3221,sit.repo.nii.ac.jp
https://rikkyo.repo.nii.ac.jp/,NA,institutional,http://www.rikkyo.ac.jp/,http://v2.sherpa.ac.uk/id/repository/3222,rikkyo.repo.nii.ac.jp
https://Meisandai.repo.nii.ac.jp,https://meisandai.repo.nii.ac.jp/?action=repository_oaipmh&verb=GetRecord&metadataPrefix=junii2&identifier=oai:meisandai.repo.nii.ac.jp:00000517,institutional,http://www.lib.nagoya-su.ac.jp,http://v2.sherpa.ac.uk/id/repository/3223,meisandai.repo.nii.ac.jp
http://acikerisim.usak.edu.tr:8080/xmlui/,NA,institutional,http://www.usak.edu.tr/,http://v2.sherpa.ac.uk/id/repository/3224,acikerisim.usak.edu.tr
http://www.p-arch.it/,http://www.p-arch.it/oai/request,institutional,http://www.sardegnaricerche.it/,http://v2.sherpa.ac.uk/id/repository/3225,p-arch.it
http://real-r.mtak.hu/,http://real-r.mtak.hu/cgi/oai2,institutional,http://www.konyvtar.mta.hu/,http://v2.sherpa.ac.uk/id/repository/3226,real-r.mtak.hu
