repo_url,oai_url,repo_type,repo_name,org_url,doar_uri
http://digitalcommons.law.yale.edu/,http://digitalcommons.law.yale.edu/do/oai/,institutional,Yale Law School Legal Scholarship Repository,http://www.law.yale.edu/,https://v2.sherpa.ac.uk/id/repository/3306
http://documents.law.yale.edu/,NA,institutional,Documents Collection Centre,http://www.law.yale.edu/,https://v2.sherpa.ac.uk/id/repository/3307
http://avalon.law.yale.edu/,NA,institutional,"The Avalon Project Documents in Law, History and Diplomacy",http://www.law.yale.edu/,https://v2.sherpa.ac.uk/id/repository/3308
https://surugadai.repo.nii.ac.jp/,http://surugadai.repo.nii.ac.jp/oai,institutional,Surugadai University Repository for Academic Resources,http://www.surugadai.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3309
https://surugadai.repo.nii.ac.jp/,http://surugadai.repo.nii.ac.jp/oai,institutional,駿河台大学学術情報リポジトリ,http://www.surugadai.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3309
https://etd.ohiolink.edu/ap/1,NA,aggregating,OhioLINK Electronic Theses and Dissertations,http://www.ohiolink.edu/,https://v2.sherpa.ac.uk/id/repository/3310
http://acikerisim.akdeniz.edu.tr,http://acikerisim.akdeniz.edu.tr/oai/driver,institutional,Akdeniz University Repository,http://www.akdeniz.edu.tr,https://v2.sherpa.ac.uk/id/repository/3311
http://acikerisim.akdeniz.edu.tr,http://acikerisim.akdeniz.edu.tr/oai/driver,institutional,Acikerisim Akdeniz Universitesi,http://www.akdeniz.edu.tr,https://v2.sherpa.ac.uk/id/repository/3311
http://dl.moralcenter.or.th/,http://dl.moralcenter.or.th/oai/request,institutional,Moral Center Digital Repository,http://www.moralcenter.or.th/,https://v2.sherpa.ac.uk/id/repository/3312
http://dlibrary.thaibreastfeeding.org/,NA,institutional,Thai Breastfeeding Center Digital Repository,http://www.thaibreastfeeding.org/,https://v2.sherpa.ac.uk/id/repository/3313
http://repository.uksw.edu/,http://repository.uksw.edu/oai/request?verb=Identify,institutional,Institutional Repository of Satya Wacana Christian University,http://www.uksw.edu/,https://v2.sherpa.ac.uk/id/repository/3314
https://intr2dok.vifa-recht.de/,http://intr2dok.vifa-recht.de/servlets/OAIDataProvider,institutional,<intR>²Dok,http://vifa-recht.de/,https://v2.sherpa.ac.uk/id/repository/3316
https://oka-pu.repo.nii.ac.jp/,http://oka-pu.repo.nii.ac.jp/oai,institutional,Okayama Prefectural University ePublications Repository,http://www.oka-pu.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3317
https://oka-pu.repo.nii.ac.jp/,http://oka-pu.repo.nii.ac.jp/oai,institutional,岡山県立大学学術情報リポジトリ,http://www.oka-pu.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3317
https://nagaokaut.repo.nii.ac.jp,http://nagaokaut.repo.nii.ac.jp/oai,institutional,Nagaoka University of Technology Institutional Repository,http://www.nagaokaut.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3318
https://nagaokaut.repo.nii.ac.jp,http://nagaokaut.repo.nii.ac.jp/oai,institutional,長岡技術科学大学学術情報リポジトリ,http://www.nagaokaut.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3318
http://researchdatabase.ac.zw/,http://researchdatabase.ac.zw/cgi/oai2,institutional,National Research Database of Zimbabwe,http://www.rcz.ac.zw/,https://v2.sherpa.ac.uk/id/repository/3319
https://mpu.repo.nii.ac.jp/,http://mpu.repo.nii.ac.jp/oai,institutional,MPNU Repository,http://www.mpu.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3320
https://mpu.repo.nii.ac.jp/,http://mpu.repo.nii.ac.jp/oai,institutional,宮崎県立看護大学リポジトリ,http://www.mpu.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3320
http://repository.lib.ncsu.edu/dr/handle/1840.4/1,NA,institutional,NCSU Technical Reports Repository,http://www.ncsu.edu/,https://v2.sherpa.ac.uk/id/repository/3321
http://repository.lib.ncsu.edu/ir/handle/1840.16/1,NA,institutional,NCSU Institutional Repository,http://www.ncsu.edu/,https://v2.sherpa.ac.uk/id/repository/3322
https://nayoro.repo.nii.ac.jp/,http://nayoro.repo.nii.ac.jp/oai,institutional,Nayoro City University Institutional Repository,http://www.nayoro.ac.jp/index.html,https://v2.sherpa.ac.uk/id/repository/3323
https://nayoro.repo.nii.ac.jp/,http://nayoro.repo.nii.ac.jp/oai,institutional,名寄市立大学機関リポジトリ,http://www.nayoro.ac.jp/index.html,https://v2.sherpa.ac.uk/id/repository/3323
http://www.fumec.br/revistas/index.php/sigc,http://www.fumec.br/revistas/index.php/sigc/oai,institutional,Projetos e Dissertações em Sistemas de Informação e Gestão do Conhecimento,http://www.fumec.br/,https://v2.sherpa.ac.uk/id/repository/3324
http://publicatio.nyme.hu/,http://publicatio.nyme.hu/cgi/oai2,institutional,SOE Repository of Publications,http://www.nyme.hu/,https://v2.sherpa.ac.uk/id/repository/3325
http://acikerisim.istanbulbilim.edu.tr:8080/xmlui/,http://acikerisim.istanbulbilim.edu.tr:8080/oai/request,institutional,Istanbul Bilim University,http://www.istanbulbilim.edu.tr/,https://v2.sherpa.ac.uk/id/repository/3326
http://moeseprints.incois.gov.in/,NA,institutional,ePrints@MoES:Open Access Digital Repository,http://www.incois.gov.in/,https://v2.sherpa.ac.uk/id/repository/3327
http://laospace.org/,NA,institutional,Laospace,http://uhs.edu.la/,https://v2.sherpa.ac.uk/id/repository/3328
http://repository.musashi.ac.jp/dspace/index.jsp?locale=en,NA,institutional,Musashi University Institutional Repository,http://www.musashi.ac.jp/english/index.html,https://v2.sherpa.ac.uk/id/repository/3329
https://toin.repo.nii.ac.jp/,http://toin.repo.nii.ac.jp/oai,institutional,Toin University of Yokohama Academic Repository,http://toin.ac.jp/univ/,https://v2.sherpa.ac.uk/id/repository/3330
https://toin.repo.nii.ac.jp/,http://toin.repo.nii.ac.jp/oai,institutional,桐蔭横浜大学学術情報リポジトリ,http://toin.ac.jp/univ/,https://v2.sherpa.ac.uk/id/repository/3330
https://niu.repo.nii.ac.jp/,http://niu.repo.nii.ac.jp/oai,institutional,Nagasaki International University Academic Institutional Repository,http://www.niu.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3331
https://niu.repo.nii.ac.jp/,http://niu.repo.nii.ac.jp/oai,institutional,長崎国際大学学術機関リポジトリ,http://www.niu.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3331
http://harp.lib.hiroshima-u.ac.jp/,http://harp.lib.hiroshima-u.ac.jp/pu-hiroshima/oai/request,institutional,Hiroshima Associated Repository Portal,http://www.pu-hiroshima.ac.jp/soshiki/47/01-en.html,https://v2.sherpa.ac.uk/id/repository/3332
http://harp.lib.hiroshima-u.ac.jp/,http://harp.lib.hiroshima-u.ac.jp/pu-hiroshima/oai/request,institutional,広島県大学共同リポジトリ,http://www.pu-hiroshima.ac.jp/soshiki/47/01-en.html,https://v2.sherpa.ac.uk/id/repository/3332
http://eprints.qums.ac.ir/,http://eprints.qums.ac.ir/cgi/oai2,institutional,Qazvin University of Medical Sciences Repository,http://www.qums.ac.ir/,https://v2.sherpa.ac.uk/id/repository/3333
https://daido.repo.nii.ac.jp/,http://daido.repo.nii.ac.jp/oai,institutional,Daido University Repository,http://www.daido-it.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3334
https://daido.repo.nii.ac.jp/,http://daido.repo.nii.ac.jp/oai,institutional,大同大学学術情報リポジトリ,http://www.daido-it.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3334
http://gsdl.ubcic.bc.ca/,NA,disciplinary,First Nations Digital Document Source,http://www.ubcic.bc.ca/,https://v2.sherpa.ac.uk/id/repository/3335
http://raiith.iith.ac.in/,http://raiith.iith.ac.in/cgi/oai2,institutional,Research Archive of Indian Institute of Technology Hyderabad,http://iith.ac.in/,https://v2.sherpa.ac.uk/id/repository/3336
https://ngu.repo.nii.ac.jp/?lang=english,http://ngu.repo.nii.ac.jp/oai,institutional,Nagoya Gakuin University Repository (Japanese),http://www.ngu.jp/,https://v2.sherpa.ac.uk/id/repository/3337
https://ngu.repo.nii.ac.jp/?lang=english,http://ngu.repo.nii.ac.jp/oai,institutional,名古屋学院大学リポジトリ,http://www.ngu.jp/,https://v2.sherpa.ac.uk/id/repository/3337
http://digitalcollections.detroitpubliclibrary.org/,NA,institutional,Detroit Public Library Digital Collections,http://www.detroit.lib.mi.us/,https://v2.sherpa.ac.uk/id/repository/3338
http://publik.tuwien.ac.at/start.php?lang=2,NA,institutional,Publication Database of the Vienna University of Technology,http://www.tuwien.ac.at/en,https://v2.sherpa.ac.uk/id/repository/3339
http://digital.lib.utk.edu/index.php?gid=4,NA,institutional,Tennessee Historical and Regional Collections,http://www.utk.edu/,https://v2.sherpa.ac.uk/id/repository/3340
https://opus.bibliothek.uni-augsburg.de/opus4/home,http://opus.bibliothek.uni-augsburg.de/opus4/oai/,institutional,OPUS Augsburg,http://www.uni-augsburg.de/,https://v2.sherpa.ac.uk/id/repository/3341
https://nipr.repo.nii.ac.jp/,http://nipr.repo.nii.ac.jp/oai,institutional,National Institute of Polar Research Repository,http://www.nipr.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3342
https://nipr.repo.nii.ac.jp/,http://nipr.repo.nii.ac.jp/oai,institutional,国立極地研究所学術情報リポジトリ,http://www.nipr.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3342
https://karuspace.karu.ac.ke/,https://karuspace.karu.ac.ke/oai/request,institutional,Karatina University Institutional Repository,http://www.karu.ac.ke/,https://v2.sherpa.ac.uk/id/repository/3343
https://kwmw.repo.nii.ac.jp/,http://kwmw.repo.nii.ac.jp/oai,institutional,Kawasaki University of Medical Welfare Institutional Repository,http://www.kawasaki-m.ac.jp/mw/,https://v2.sherpa.ac.uk/id/repository/3344
https://kwmw.repo.nii.ac.jp/,http://kwmw.repo.nii.ac.jp/oai,institutional,川崎医療福祉大学学術機関リポジトリ,http://www.kawasaki-m.ac.jp/mw/,https://v2.sherpa.ac.uk/id/repository/3344
https://oaarchive.arctic-council.org/,https://oaarchive.arctic-council.org,institutional,Arctic Council - Open Access Archive,http://www.arctic-council.org/,https://v2.sherpa.ac.uk/id/repository/3345
http://acikerisim.dicle.edu.tr/xmlui,http://www.dicle.edu.tr/kutuphane-ve-dokumantasyon-daire-baskanligi-acik-erisim-politikasi,institutional,Dicle University,http://www.dicle.edu.tr/,https://v2.sherpa.ac.uk/id/repository/3346
http://dspace.bcucluj.ro/,http://dspace.bcucluj.ro/oai/request,institutional,Digital library of the “Lucian Blaga” Central University Library Cluj,http://www.bcucluj.ro/,https://v2.sherpa.ac.uk/id/repository/3347
https://kurume.repo.nii.ac.jp/,http://kurume.repo.nii.ac.jp/oai,institutional,Kurume University Institutional Repository,http://www.kurume-u.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3348
https://kurume.repo.nii.ac.jp/,http://kurume.repo.nii.ac.jp/oai,institutional,久留米大学機関リポジトリ,http://www.kurume-u.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3348
http://repositorio.unapec.edu.do/,http://repositorio.unapec.edu.do/oai/request?verb=Identify,institutional,RI-UNAPEC. Repositorio Institucional de la Universidad APEC,http://www.unapec.edu.do/,https://v2.sherpa.ac.uk/id/repository/3349
https://data.gesis.org/sharing/#!Home,NA,disciplinary,datorium,http://www.gesis.org/,https://v2.sherpa.ac.uk/id/repository/3350
http://repositori.urv.cat/fourrepopublic,http://appserver.urv.cat/fedora/oai,institutional,Repositori Institucional Universitat Rovira i Virgili,http://www.urv.cat/,https://v2.sherpa.ac.uk/id/repository/3351
http://scholar.mzumbe.ac.tz/,NA,institutional,Mzumbe University Scholar Repository,http://web.mzumbe.ac.tz/,https://v2.sherpa.ac.uk/id/repository/3352
https://acikerisim.tbmm.gov.tr/,https://acikerisim.tbmm.gov.tr/oai/request,institutional,TBMM Kütüphanesi Açık Erişim Sistemi,http://www.tbmm.gov.tr/kutuphane/,https://v2.sherpa.ac.uk/id/repository/3353
http://irphe.asj-oa.am/,NA,institutional,"Digital Repository of the Institute of Radiophysics and Electronics, Armenian National Academy of Sciences",http://www.irphe.am/,https://v2.sherpa.ac.uk/id/repository/3354
https://mue.repo.nii.ac.jp,http://mue.repo.nii.ac.jp/oai,institutional,Miyagi University of Education Repository,http://www.miyakyo-u.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3355
https://mue.repo.nii.ac.jp,http://mue.repo.nii.ac.jp/oai,institutional,宮城教育大学機関リポジトリ,http://www.miyakyo-u.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3355
http://scioteca.caf.com/,NA,institutional,Scioteca,http://www.caf.com/,https://v2.sherpa.ac.uk/id/repository/3356
http://library.crti.dz/,NA,institutional,CRTI Digital Library,http://www.crti.dz/,https://v2.sherpa.ac.uk/id/repository/3357
http://www.lib.ntnu.edu.tw/english/index.jsp,NA,institutional,The Library of National Taiwan Normal Univ.,http://www2.ntnu.edu.tw/,https://v2.sherpa.ac.uk/id/repository/3358
http://scholarexchange.furman.edu/,NA,institutional,Furman University Scholar Exchange (FUSE),http://www.furman.edu/Pages/default.aspx,https://v2.sherpa.ac.uk/id/repository/3359
http://dsp.tecnalia.com/,http://dsp.tecnalia.com/oai/request,institutional,Tecnalia Publications,http://www.tecnalia.com/es/,https://v2.sherpa.ac.uk/id/repository/3360
http://epub.jku.at/,http://epub.jku.at/oai/,institutional,JKU ePub,http://www.jku.at/,https://v2.sherpa.ac.uk/id/repository/3361
http://digitalcommons.framingham.edu/,http://digitalcommons.framingham.edu/do/oai/,institutional,Digital Commons at Framingham State University,http://www.framingham.edu/,https://v2.sherpa.ac.uk/id/repository/3362
https://irihs.ihs.ac.at,https://irihs.ihs.ac.at/cgi/oai2,institutional,IRIHS - Institutional Repository at IHS,https://www.ihs.ac.at,https://v2.sherpa.ac.uk/id/repository/3363
http://juser.fz-juelich.de/,http://juser.fz-juelich.de/oai2d,institutional,Juelich Shared Electronic Resources,https://www.fz-juelich.de,https://v2.sherpa.ac.uk/id/repository/3364
http://academicworks.cuny.edu/,NA,institutional,CUNY Academic Works,http://cuny.edu/,https://v2.sherpa.ac.uk/id/repository/3365
http://www.suaire.sua.ac.tz,http://www.suaire.sua.ac.tz/oai/request,institutional,Sokoine University of Agriculture Institutional Repository,http://www.suanet.ac.tz/,https://v2.sherpa.ac.uk/id/repository/3366
http://eprints.londonmet.ac.uk/,http://eprints.londonmet.ac.uk/cgi/oai2,institutional,London Met Repository,http://www.londonmet.ac.uk/,https://v2.sherpa.ac.uk/id/repository/3367
https://epubl.ktu.edu/,http://epubl.ktu.edu/oai/,institutional,KTUePubl (Repository of Kaunas University of Technology),http://www.ktu.edu/,https://v2.sherpa.ac.uk/id/repository/3368
https://openaccess.adb.org/,NA,institutional,Asian Development Bank Open Access Repository,http://www.adb.org/,https://v2.sherpa.ac.uk/id/repository/3369
http://ir.gxun.edu.cn/,NA,institutional,Institutional Repository of Guangxi University for Nationalities,http://www.gxun.edu.cn/,https://v2.sherpa.ac.uk/id/repository/3370
https://nilu.brage.unit.no,https://nilu.brage.unit.no/nilu-oai/request,institutional,NILU Brage,http://www.nilu.no/,https://v2.sherpa.ac.uk/id/repository/3371
http://www.portaldoconhecimento.gov.cv/,http://www.portaldoconhecimento.gov.cv/oai/request,governmental,Portal do Conhecimento,http://www.mesci.gov.cv/,https://v2.sherpa.ac.uk/id/repository/3372
http://dataspace.princeton.edu/,http://dataspace.princeton.edu/oai,institutional,Dataspace,http://www.princeton.edu/,https://v2.sherpa.ac.uk/id/repository/3373
http://real-ms.mtak.hu/,http://real-ms.mtak.hu/cgi/oai2,institutional,REAL-MS,http://www.konyvtar.mta.hu/,https://v2.sherpa.ac.uk/id/repository/3374
http://repository.seikei.ac.jp/,http://repository.seikei.ac.jp/dspace-oai/request,institutional,Seikei University Repository,http://www.seikei.ac.jp/university/,https://v2.sherpa.ac.uk/id/repository/3375
http://repository.seikei.ac.jp/,http://repository.seikei.ac.jp/dspace-oai/request,institutional,成蹊大学学術情報リポジトリ,http://www.seikei.ac.jp/university/,https://v2.sherpa.ac.uk/id/repository/3375
http://library.kisiiuniversity.ac.ke:8080/xmlui,NA,institutional,Kisii University Institutional Repository,http://www.kisiiuniversity.ac.ke/,https://v2.sherpa.ac.uk/id/repository/3376
http://elar.rsvpu.ru/,http://elar.rsvpu.ru/oai/request,institutional,Institutional repository of Russian State Vocational Pedagogical University,http://www.rsvpu.ru/,https://v2.sherpa.ac.uk/id/repository/3377
https://digitalcommons.kennesaw.edu,http://digitalcommons.kennesaw.edu/do/oai,institutional,DigitalCommons @ Kennesaw State University,http://www.kennesaw.edu,https://v2.sherpa.ac.uk/id/repository/3378
https://hal-descartes.archives-ouvertes.fr/,https://api.archives-ouvertes.fr/oai/descartes/,institutional,HAL Descartes,http://www.univ-paris5.fr/,https://v2.sherpa.ac.uk/id/repository/3379
http://repository.uin-suska.ac.id/,NA,institutional,Universitas Islam Negeri Sultan Syarif Kasim Riau Repository,http://uin-suska.ac.id/,https://v2.sherpa.ac.uk/id/repository/3380
https://tau.repo.nii.ac.jp/,http://tau.repo.nii.ac.jp/oai,institutional,Tokyo Ariake University of Medical and Health Sciences Academic Repository,http://www.tau.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3381
https://tau.repo.nii.ac.jp/,http://tau.repo.nii.ac.jp/oai,institutional,東京有明医療大学　学術リポジトリ,http://www.tau.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3381
https://seisen-u.repo.nii.ac.jp/,http://seisen-u.repo.nii.ac.jp/oai,institutional,Seisen University Academic Repository,http://www.seisen.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3382
https://seisen-u.repo.nii.ac.jp/,http://seisen-u.repo.nii.ac.jp/oai,institutional,聖泉大学学術機関リポジトリ,http://www.seisen.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3382
http://ekcenter.fdrindia.org/,NA,institutional,E Knowledge Center,http://www.fdrindia.org/,https://v2.sherpa.ac.uk/id/repository/3383
http://repositorio.artesaniasdecolombia.com.co/,http://repositorio.artesaniasdecolombia.com.co/oai/request,institutional,Biblioteca Digital de Artesanías de Colombia,http://www.artesaniasdecolombia.com.co/,https://v2.sherpa.ac.uk/id/repository/3384
http://bibliotecadigital.ccb.org.co/,http://bibliotecadigital.ccb.org.co/oai2/request,institutional,Biblioteca Digital Cámara de Comercio de Bogotá,http://www.ccb.org.co/,https://v2.sherpa.ac.uk/id/repository/3385
http://cdm16005.contentdm.oclc.org/cdm/,NA,institutional,University Archives,https://www.usuhs.edu/,https://v2.sherpa.ac.uk/id/repository/3386
http://lauda.ulapland.fi/,http://lauda.ulapland.fi/oai/request,institutional,Lauda,http://www.ulapland.fi/,https://v2.sherpa.ac.uk/id/repository/3387
http://redi.unefm.edu.ve/,NA,institutional,Repositorio Digital de la UNEFM,http://unefm.edu.ve/,https://v2.sherpa.ac.uk/id/repository/3388
https://asep.lib.cas.cz/arl-cav/en/expanded-search/,NA,institutional,Repository of the Czech Academy of Sciences,http://www.lib.cas.cz/en/,https://v2.sherpa.ac.uk/id/repository/3389
https://research.consortium.io/,NA,institutional,Hybrid Publishing Consortium Research Repository,http://www.leuphana.de/en/home.html,https://v2.sherpa.ac.uk/id/repository/3390
https://acikerisim.mehmetakif.edu.tr/xmlui/,NA,institutional,Mehmet Akif Ersoy Üniversitesi Açık Arşiv Sistemi,https://www.mehmetakif.edu.tr/,https://v2.sherpa.ac.uk/id/repository/3391
https://digilib.phil.muni.cz/,https://digilib.phil.muni.cz/oai/request,institutional,"Digital Library of the Faculty of Arts, Masaryk University",http://www.phil.muni.cz/,https://v2.sherpa.ac.uk/id/repository/3392
https://hal-ens-lyon.archives-ouvertes.fr/,https://api.archives-ouvertes.fr/oai/ens-lyon,institutional,HAL-ENS-LYON,http://www.ens-lyon.eu/,https://v2.sherpa.ac.uk/id/repository/3393
http://lib.ndu.edu.ua/dspace/,http://lib.ndu.edu.ua:8080/oai/request,institutional,eNGSUIR,http://ndu.edu.ua/,https://v2.sherpa.ac.uk/id/repository/3394
http://repositorio.grade.org.pe/,http://repositorio.grade.org.pe/oai/request,institutional,Repositorio institucional GRADE,http://www.grade.org.pe/,https://v2.sherpa.ac.uk/id/repository/3395
http://archive.jpr.org.uk/,NA,institutional,The European Jewish Research Archive,http://www.jpr.org.uk/,https://v2.sherpa.ac.uk/id/repository/3396
http://ir.lib.vntu.edu.ua/,http://ir.lib.vntu.edu.ua/oai/request,institutional,Repository of Vinnytsia National Technical University,http://vntu.edu.ua/en.html,https://v2.sherpa.ac.uk/id/repository/3397
http://raiith.iith.ac.in/,http://raiith.iith.ac.in/cgi/oai2,institutional,RAIITH,http://iith.ac.in/,https://v2.sherpa.ac.uk/id/repository/3398
https://opus4.kobv.de/opus4-hsog/home,https://opus4.kobv.de/opus4-hsog/oai,institutional,Hertie School Research Repository,http://www.hertie-school.org/home/,https://v2.sherpa.ac.uk/id/repository/3399
http://acikerisim.iku.edu.tr,http://acikerisim.iku.edu.tr/oai,institutional,OpenAccess@IKU,http://www.iku.edu.tr/,https://v2.sherpa.ac.uk/id/repository/3400
http://acikerisim.isikun.edu.tr/,http://acikerisim.isikun.edu.tr/oai/request,institutional,Isik University Academic Open Access,http://www.isikun.edu.tr/en,https://v2.sherpa.ac.uk/id/repository/3401
http://hsuh.repo.nii.ac.jp,http://hsuh.repo.nii.ac.jp/oai,institutional,Health Sciences University of Hokkaido Academic Repository,http://www.hoku-iryo-u.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3402
http://hsuh.repo.nii.ac.jp,http://hsuh.repo.nii.ac.jp/oai,institutional,北海道医療大学学術リポジトリ,http://www.hoku-iryo-u.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3402
http://tri.nsf.ac.lk/,NA,institutional,Tea Research Institute Repository,http://www.tri.lk/,https://v2.sherpa.ac.uk/id/repository/3403
http://rri.nsf.ac.lk/,NA,institutional,Rubber Research Institute Repository,http://www.rrisl.lk/,https://v2.sherpa.ac.uk/id/repository/3404
http://harti.nsf.ac.lk/,NA,institutional,Hector Kobbekaduwa Agrarian Research and Training Institute Repository,http://www.harti.gov.lk/,https://v2.sherpa.ac.uk/id/repository/3405
http://cri.nsf.ac.lk/,http://cri.nsf.ac.lk/oai/request,institutional,Coconut Research Institute Repository,http://www.cri.gov.lk/,https://v2.sherpa.ac.uk/id/repository/3406
http://cea.nsf.ac.lk/,http://cea.nsf.ac.lk/oai/request,institutional,Central Environmental Authority Repository,http://www.cea.lk/,https://v2.sherpa.ac.uk/id/repository/3407
http://edoc.sub.uni-hamburg.de/klimawandel/,http://edoc.sub.uni-hamburg.de/klimawandel/oai,institutional,Dokumentenserver Klimawandel,http://www.sub.uni-hamburg.de/,https://v2.sherpa.ac.uk/id/repository/3408
http://repository.wima.ac.id/,http://repository.wima.ac.id/cgi/oai2,institutional,Widya Mandala Catholic University Surabaya Repository,http://www.wima.ac.id/,https://v2.sherpa.ac.uk/id/repository/3409
http://er.ucu.edu.ua/,NA,institutional,ErUCU: Electronic repository of the Ukrainian Catholic University,http://www.ucu.edu.ua/,https://v2.sherpa.ac.uk/id/repository/3410
http://siti2.ulusofona.pt:8085/xmlui/,Http://copelabs.ulusofona.pt/scicommons,institutional,COPELABS Scientific commons,http://www.ulusofona.pt/,https://v2.sherpa.ac.uk/id/repository/3411
http://elib.osu.ru/,NA,institutional,Orenburg State University Research Repository,http://osu.ru/,https://v2.sherpa.ac.uk/id/repository/3412
http://library.tacaids.go.tz,NA,institutional,TACAIDS Digital Repository,http://www.tacaids.go.tz/,https://v2.sherpa.ac.uk/id/repository/3413
http://repository.suza.ac.tz:8080/xmlui/,NA,institutional,SUZA REPOSITORY,http://www.suza.ac.tz/,https://v2.sherpa.ac.uk/id/repository/3414
http://ciencipca.ipca.pt/,http://ciencipca.ipca.pt/oaiextended/request,institutional,CiencIPCA,http://www.ipca.pt/,https://v2.sherpa.ac.uk/id/repository/3415
http://ir.asta.edu.ua/jspui/,NA,institutional,Institutional Repositary National State Tax Sevice University of Ukraine,http://asta.edu.ua/,https://v2.sherpa.ac.uk/id/repository/3416
http://197.156.70.106/hoarec,http://197.156.70.106/oai,institutional,HoA-REC&N Digital Repository,http://www.hoarec.org/,https://v2.sherpa.ac.uk/id/repository/3417
https://corpora.uni-hamburg.de/repository,http://corpora.uni-hamburg.de:8080/oai/provider,institutional,HZSK Repository,https://corpora.uni-hamburg.de/,https://v2.sherpa.ac.uk/id/repository/3418
http://jukuri.luke.fi/,http://jukuri.luke.fi/oai/request,institutional,Jukuri,http://www.luke.fi/,https://v2.sherpa.ac.uk/id/repository/3419
http://vitela.javerianacali.edu.co/,http://vitela.javerianacali.edu.co/oai/request?verb=Identify,institutional,Vitela: Repositorios Institucional de la Pontificia Universidad Javeriana,http://www.javerianacali.edu.co/,https://v2.sherpa.ac.uk/id/repository/3420
http://curate.nd.edu/,NA,institutional,CurateND,http://www.nd.edu/,https://v2.sherpa.ac.uk/id/repository/3421
https://phoenix.repo.nii.ac.jp/,http://phoenix.repo.nii.ac.jp/oai,institutional,Kyushu University of Health and Welfare Repository,http://www.phoenix.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3422
https://phoenix.repo.nii.ac.jp/,http://phoenix.repo.nii.ac.jp/oai,institutional,九州保健福祉大学リポジトリ,http://www.phoenix.ac.jp/,https://v2.sherpa.ac.uk/id/repository/3422
http://dspace.nm-aist.ac.tz/,http://dspace.nm-aist.ac.tz/oai/request?verb=Identify,institutional,NM-AIST Repository,http://www.nm-aist.ac.tz/,https://v2.sherpa.ac.uk/id/repository/3423
http://westdc.westgis.ac.cn/,NA,institutional,West DC,http://westdc.westgis.ac.cn/,https://v2.sherpa.ac.uk/id/repository/3424
http://idr.iain-antasari.ac.id/,http://idr.iain-antasari.ac.id/cgi/oai2,institutional,IAIN Antasari Institutional Repository,http://www.iain-antasari.ac.id/,https://v2.sherpa.ac.uk/id/repository/3425
http://erepo.usiu.ac.ke/,http://erepo.usiu.ac.ke/oai/request,institutional,USIU Africa Digital Repository,http://www.usiu.ac.ke/,https://v2.sherpa.ac.uk/id/repository/3426
http://eprints.goums.ac.ir/,http://eprints.goums.ac.ir/cgi/oai2,institutional,Golestan University of Medical Sciences Repository,http://www.goums.ac.ir/,https://v2.sherpa.ac.uk/id/repository/3427
https://www.achs.edu/achs-theses-capstone-projects/,NA,institutional,"American College of Healthcare Sciences, Theses and Capstone Projects",https://www.achs.edu/,https://v2.sherpa.ac.uk/id/repository/3428
http://41.89.49.13:8080/xmlui/,NA,institutional,KCA Academic Commons,http://www.kca.ac.ke/,https://v2.sherpa.ac.uk/id/repository/3429
https://hal-amu.archives-ouvertes.fr/,https://api.archives-ouvertes.fr/oai/amu,institutional,HAL AMU,http://www.univ-amu.fr/,https://v2.sherpa.ac.uk/id/repository/3430
https://repositum.tuwien.at,https://repositum.tuwien.at/oai/request,institutional,reposiTUm,https://www.tuwien.at,https://v2.sherpa.ac.uk/id/repository/3431
https://iris.unitn.it/,NA,institutional,IRIS - Institutional Research Information System of the University of Trento,http://www.unitn.it/,https://v2.sherpa.ac.uk/id/repository/3432
http://repository.tukenya.ac.ke/,NA,institutional,Tukenya Institutional Repository,http://tukenya.ac.ke/,https://v2.sherpa.ac.uk/id/repository/3433
https://nur.nu.edu.kz,https://nur.nu.edu.kz/oai/request,institutional,Nazarbayev University Repository,https://nu.edu.kz,https://v2.sherpa.ac.uk/id/repository/3434
https://nur.nu.edu.kz,https://nur.nu.edu.kz/oai/request,institutional,Репозиторий Назарбаев Университета,https://nu.edu.kz,https://v2.sherpa.ac.uk/id/repository/3434
